rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,record_type,member_level,url,nid,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled,apply_link,cta_button/link,cta_button/text
7840,601–800,University of Texas at Arlington,34.0–39.2,7840,23.9,821,19.2,789,56.8,726,40.2,936,45.6,786,public,0,/world-university-rankings/university-texas-arlington,131285,United States,"33,537",29.5,13%,60 : 40,University of Texas at Arlington,"Art, Performing Arts & Design,Agriculture & Forestry,Education,Computer Science,Chemistry,General Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sociology,Architecture,Mathematics & Statistics,Accounting & Finance,History, Philosophy & Theology,Sport Science,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Biological Sciences,Business & Management,Other Health,Physics & Astronomy,Economics & Econometrics",false,false,false,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-03548902,,
7850,601–800,The University of Texas at San Antonio,34.0–39.2,7850,21.2,1027,21.5,685,69.0,505,39.0,1120,38.0,1015,public,0,/world-university-rankings/university-texas-san-antonio,761,United States,"27,187",24.7,3%,51 : 49,The University of Texas at San Antonio,"Mathematics & Statistics,History, Philosophy & Theology,Accounting & Finance,Psychology,Other Health,Economics & Econometrics,Geography,Architecture,Chemistry,Physics & Astronomy,Business & Management,Biological Sciences,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Medicine & Dentistry,Computer Science,Electrical & Electronic Engineering,Agriculture & Forestry,Sport Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sociology,Education,Communication & Media Studies,Chemical Engineering,Law",false,false,false,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-33715825,,
7860,601–800,Thapar Institute of Engineering and Technology,34.0–39.2,7860,21.3,1019,12.0,1292,88.4,176,37.3,1540,23.4,1551,master_account,0,/world-university-rankings/thapar-institute-engineering-and-technology,624714,India,"9,375",16.9,1%,28 : 72,Thapar Institute of Engineering and Technology,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Economics & Econometrics,Chemical Engineering,General Engineering,Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Business & Management",false,false,false,,,
7870,601–800,University of Toledo,34.0–39.2,7870,34.8,356,15.1,1017,49.9,856,41.9,768,48.6,705,public,0,/world-university-rankings/university-toledo,131368,United States,"17,871",16.1,10%,52 : 48,University of Toledo,"Mathematics & Statistics,Psychology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Education,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Sociology,General Engineering,Communication & Media Studies,Other Health,Chemistry,Business & Management,Civil Engineering,Geography,Accounting & Finance,Chemical Engineering,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Medicine & Dentistry,Physics & Astronomy,Economics & Econometrics",false,false,false,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-16356362,,
7880,601–800,Tomsk State University,34.0–39.2,7880,41.5,208,37.4,273,18.0,1468,88.7,78,73.5,292,master_account,0,/world-university-rankings/tomsk-state-university,131772,Russian Federation,"7,806",11.7,36%,,Tomsk State University,"Geography,Physics & Astronomy,Archaeology,History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Art, Performing Arts & Design,Medicine & Dentistry,Communication & Media Studies,Law,Economics & Econometrics,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Biological Sciences,Accounting & Finance,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Sociology,Psychology,Chemistry,Other Health,Business & Management,Mechanical & Aerospace Engineering,Computer Science,General Engineering",false,false,true,,,
7890,601–800,TU Braunschweig,34.0–39.2,7890,26.4,680,15.4,1002,53.8,779,42.8,701,58.4,508,master_account,0,/world-university-rankings/tu-braunschweig,624315,Germany,"19,676",9.8,17%,40 : 60,TU Braunschweig,"Politics & International Studies (incl Development Studies),Agriculture & Forestry,Art, Performing Arts & Design,Physics & Astronomy,Civil Engineering,Economics & Econometrics,Business & Management,General Engineering,Mechanical & Aerospace Engineering,Sport Science,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Accounting & Finance,Computer Science,Languages, Literature & Linguistics,Chemistry,Psychology,Education,Communication & Media Studies,Chemical Engineering,Mathematics & Statistics,Sociology,Architecture,Other Health,History, Philosophy & Theology,Biological Sciences",false,false,false,,,
7900,601–800,University of Ulsan,34.0–39.2,7900,21.8,975,24.4,578,66.2,554,65.1,229,23.7,1535,master_account,0,/world-university-rankings/university-ulsan,128781,South Korea,"12,415",11.0,4%,48 : 52,University of Ulsan,"Business & Management,Medicine & Dentistry,Languages, Literature & Linguistics,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Computer Science,Veterinary Science,Architecture,Other Health,History, Philosophy & Theology,Economics & Econometrics,Civil Engineering,Electrical & Electronic Engineering,Biological Sciences,Law,Accounting & Finance,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,Mathematics & Statistics,Physics & Astronomy,Art, Performing Arts & Design,Sport Science,General Engineering,Politics & International Studies (incl Development Studies)",false,false,false,,,
7910,601–800,Ulster University,34.0–39.2,7910,19.9,1140,22.3,654,50.5,846,39.0,1124,77.6,244,master_account,0,/world-university-rankings/university-ulster,128788,United Kingdom,"17,685",18.8,9%,57 : 43,Ulster University,"Other Health,Communication & Media Studies,Languages, Literature & Linguistics,Chemical Engineering,Psychology,Civil Engineering,Law,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Education,Electrical & Electronic Engineering,Sport Science,Computer Science,Politics & International Studies (incl Development Studies),General Engineering,Sociology,Architecture,Veterinary Science,Accounting & Finance,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Biological Sciences,Business & Management",false,false,false,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-23766844,,
7920,601–800,Umm Al-Qura University,34.0–39.2,7920,30.2,519,13.3,1170,51.7,822,59.9,273,82.2,194,master_account,11,/world-university-rankings/umm-al-qura-university,623343,Saudi Arabia,"30,207",8.3,11%,34 : 66,Umm Al-Qura University,"Medicine & Dentistry,Chemistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Law,History, Philosophy & Theology,Mathematics & Statistics,Accounting & Finance,Other Health,Communication & Media Studies,General Engineering,Sociology,Art, Performing Arts & Design,Civil Engineering,Education,Architecture,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Geography,Languages, Literature & Linguistics,Biological Sciences,Business & Management",false,false,false,,,
7930,601–800,Paris Lodron Universität Salzburg,34.0–39.2,7930,26.5,674,22.8,634,48.8,874,41.3,820,95.2,41,master_account,0,/world-university-rankings/paris-lodron-universitat-salzburg,622878,Austria,"7,169",11.9,34%,66 : 34,Paris Lodron Universität Salzburg,"General Engineering,Geography,Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Sport Science,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Sociology,Psychology,Law,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",false,false,false,,,
7940,601–800,Wenzhou University,34.0–39.2,7940,14.9,1700,11.2,1365,86.3,214,40.6,890,27.8,1355,master_account,0,/world-university-rankings/wenzhou-university,623643,China,"21,827",18.2,3%,58 : 42,Wenzhou University,"Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,General Engineering,Communication & Media Studies,Art, Performing Arts & Design,Agriculture & Forestry,Law,Architecture,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Sociology,Languages, Literature & Linguistics,Biological Sciences,Education,Archaeology,Chemistry,Accounting & Finance,Chemical Engineering,Geography,History, Philosophy & Theology,Sport Science,Psychology",false,false,false,,,
7950,601–800,University of the Western Cape,34.0–39.2,7950,20.4,1095,23.7,603,61.6,630,36.9,1798,55.8,561,master_account,0,/world-university-rankings/university-western-cape,587871,South Africa,"23,510",33.8,6%,61 : 39,University of the Western Cape,"Physics & Astronomy,Chemistry,Medicine & Dentistry,Communication & Media Studies,Agriculture & Forestry,Law,History, Philosophy & Theology,Psychology,Computer Science,Geography,Accounting & Finance,Biological Sciences,Sociology,Other Health,Education,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Business & Management",false,false,false,,,
7960,601–800,University of the West of Scotland,34.0–39.2,7960,24.1,808,15.5,994,61.5,635,37.9,1338,76.8,254,master_account,0,/world-university-rankings/university-west-scotland,131427,United Kingdom,"12,120",22.0,20%,63 : 37,University of the West of Scotland,"Physics & Astronomy,Communication & Media Studies,Sport Science,Computer Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Biological Sciences,Chemistry,Education,Sociology,Languages, Literature & Linguistics,Other Health,Law,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Psychology,Art, Performing Arts & Design",false,false,false,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-27453906,,
7970,601–800,University of Windsor,34.0–39.2,7970,35.1,340,29.4,442,34.5,1120,44.2,604,88.7,127,master_account,0,/world-university-rankings/university-windsor,589268,Canada,"14,516",33.3,29%,,University of Windsor,"Electrical & Electronic Engineering,Other Health,Architecture,Art, Performing Arts & Design,Psychology,Mathematics & Statistics,Civil Engineering,Physics & Astronomy,Accounting & Finance,Business & Management,Sport Science,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Biological Sciences,Education,Agriculture & Forestry,Computer Science,Sociology,Chemistry,Communication & Media Studies,Law,History, Philosophy & Theology",false,false,false,https://www.timeshighereducation.com/student/register-interest/applyboard?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-88327862,,
7980,601–800,University of Wolverhampton,34.0–39.2,7980,18.2,1321,14.3,1088,68.8,508,37.3,1547,72.0,324,master_account,0,/world-university-rankings/university-wolverhampton,621402,United Kingdom,"14,900",17.2,24%,62 : 38,University of Wolverhampton,"Politics & International Studies (incl Development Studies),Accounting & Finance,Chemical Engineering,Physics & Astronomy,Architecture,Art, Performing Arts & Design,Electrical & Electronic Engineering,Business & Management,Economics & Econometrics,Languages, Literature & Linguistics,Biological Sciences,Psychology,Communication & Media Studies,Other Health,Veterinary Science,Sociology,Education,General Engineering,Geography,Computer Science,Civil Engineering,Mathematics & Statistics,Sport Science,History, Philosophy & Theology,Chemistry,Law,Mechanical & Aerospace Engineering",false,false,false,https://www.timeshighereducation.com/student/register-interest/siuk?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-43161403,,
7990,601–800,University of Wuppertal,34.0–39.2,7990,26.4,681,26.7,508,52.8,801,52.1,370,47.6,730,master_account,0,/world-university-rankings/university-wuppertal,632082,Germany,"15,668",39.6,10%,53 : 47,University of Wuppertal,"Languages, Literature & Linguistics,General Engineering,Electrical & Electronic Engineering,Civil Engineering,Mechanical & Aerospace Engineering,Sport Science,History, Philosophy & Theology,Computer Science,Art, Performing Arts & Design,Chemistry,Biological Sciences,Business & Management,Mathematics & Statistics,Sociology,Accounting & Finance,Geography,Economics & Econometrics,Psychology,Architecture,Politics & International Studies (incl Development Studies),Physics & Astronomy,Education",false,false,false,,,
8000,601–800,Xi’an Jiaotong-Liverpool University,34.0–39.2,8000,17.8,1385,14.8,1045,68.2,513,38.2,1264,72.4,315,master_account,11,/world-university-rankings/xian-jiaotong-liverpool-university,672267,China,"15,767",19.9,5%,52 : 48,Xi’an Jiaotong-Liverpool University Xian Jiaotong Liverpool XJTLU,"Biological Sciences,Chemistry,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Accounting & Finance,Education,Electrical & Electronic Engineering,Civil Engineering,Art, Performing Arts & Design,Economics & Econometrics,General Engineering,Architecture,Computer Science,Mathematics & Statistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Business & Management",false,false,false,,,
8010,601–800,Yokohama City University,34.0–39.2,8010,26.4,682,10.2,1492,82.8,271,47.6,469,25.2,1456,master_account,0,/world-university-rankings/yokohama-city-university,131820,Japan,"5,073",6.0,2%,56 : 44,Yokohama City University,"Other Health,Accounting & Finance,Mathematics & Statistics,Economics & Econometrics,Medicine & Dentistry,Business & Management,Biological Sciences,Sociology,Chemistry,Politics & International Studies (incl Development Studies)",false,false,false,,,
8020,601–800,Zhengzhou University,34.0–39.2,8020,17.8,1386,15.4,1004,71.8,461,38.3,1233,22.2,1601,master_account,0,/world-university-rankings/zhengzhou-university,623505,China,"70,824",17.5,3%,49 : 51,Zhengzhou University,"Medicine & Dentistry,General Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Business & Management,Computer Science,Mathematics & Statistics,Other Health,Physics & Astronomy,Chemical Engineering,Education,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Geography,Languages, Literature & Linguistics,Archaeology,Biological Sciences,Accounting & Finance,Architecture,Sport Science,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mechanical & Aerospace Engineering,Chemistry,Law,History, Philosophy & Theology,Civil Engineering,Communication & Media Studies,Psychology,Sociology",false,false,false,,,
8030,801–1000,University of the Aegean,29.8–33.9,8030,17.3,1442,19.3,774,53.7,783,62.8,246,34.7,1110,master_account,0,/world-university-rankings/university-aegean,625977,Greece,"22,148",68.4,1%,55 : 45,University of the Aegean,"Mathematics & Statistics,Geography,General Engineering,Archaeology,Politics & International Studies (incl Development Studies),Accounting & Finance,Computer Science,Chemistry,Agriculture & Forestry,Education,Economics & Econometrics,Art, Performing Arts & Design,Sociology,Business & Management,History, Philosophy & Theology,Biological Sciences,Languages, Literature & Linguistics,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences",false,false,false,,,
8040,801–1000,"University of Agriculture, Faisalabad",29.8–33.9,8040,24.0,809,17.4,867,55.3,757,46.7,495,45.0,799,master_account,0,/world-university-rankings/university-agriculture-faisalabad,587862,Pakistan,"27,826",42.4,0%,45 : 55,"University of Agriculture, Faisalabad","Physics & Astronomy,Biological Sciences,Mathematics & Statistics,Chemistry,Economics & Econometrics,Languages, Literature & Linguistics,Accounting & Finance,General Engineering,Sociology,Other Health,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Computer Science,Education,Business & Management,Veterinary Science",false,false,false,,,
8050,801–1000,The University of Aizu,29.8–33.9,8050,21.9,957,13.0,1185,50.8,837,40.0,956,74.6,280,master_account,0,/world-university-rankings/university-aizu,609246,Japan,"1,217",12.1,9%,11 : 89,The University of Aizu Aizu University UoAizu computer science,Computer Science,false,false,false,,,
8060,801–1000,The University of Alabama,29.8–33.9,8060,27.2,640,19.1,791,54.2,772,37.5,1413,31.0,1232,public,0,/world-university-rankings/university-alabama,591764,United States,"35,457",20.9,4%,56 : 44,The University of Alabama,"Politics & International Studies (incl Development Studies),General Engineering,Mathematics & Statistics,Education,Civil Engineering,Psychology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Law,Biological Sciences,Other Health,Art, Performing Arts & Design,Electrical & Electronic Engineering,Geography,Physics & Astronomy,Accounting & Finance,Sport Science,Chemistry,Business & Management,Economics & Econometrics,History, Philosophy & Theology,Agriculture & Forestry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemical Engineering,Sociology,Communication & Media Studies",false,false,false,https://www.timeshighereducation.com/student/register-interest/shorelight?utm_medium=thewebsite&utm_campaign=cta-link&utm_source=rankings&iid=i-67678632,,
8070,801–1000,Al-Azhar University,29.8–33.9,8070,14.9,1695,9.6,1553,63.3,601,37.0,1639,48.7,699,master_account,0,/world-university-rankings/al-azhar-university,623154,Egypt,"425,977",38.4,6%,38 : 62,Al-Azhar University,"Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance,Languages, Literature & Linguistics,Psychology,Electrical & Electronic Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,Veterinary Science,Business & Management,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Biological Sciences,Economics & Econometrics,Civil Engineering,Chemistry,General Engineering,Sport Science",false,false,false,,,
